,index,Nature mutation,Type de voie,Voie,Code postal,Commune,Code departement,1er lot,Surface Carrez du 1er lot,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,lon,lat,Valeur fonciere
7692,275546,Vente,RUE,LETELLIER,75015,PARIS 15,75,59,"69,82",2,Appartement,70.0,3.0,2.296036,48.848072,"665000,00"
7693,275548,Vente,RUE,GUTENBERG,75015,PARIS 15,75,13,"16,55",1,Appartement,16.0,1.0,2.282012,48.844886,"179245,00"
7694,275549,Vente,RUE,DE LOURMEL,75015,PARIS 15,75,59,"27,62",1,Appartement,28.0,1.0,2.291835,48.849922,"307000,00"
7695,275552,Vente,RUE,MIOLLIS,75015,PARIS 15,75,2217,"51,43",2,Appartement,52.0,2.0,2.304009,48.845963,"500000,00"
7697,275555,Vente,RUE,DOMBASLE,75015,PARIS 15,75,22,"35,68",2,Appartement,35.0,2.0,2.296498,48.83645,"379000,00"
7698,275558,Vente,PAS,DES ENTREPRENEURS,75015,PARIS 15,75,29,"51,71",1,Appartement,51.0,2.0,2.292491,48.844094,"490000,00"
7699,275560,Vente,RUE,JEAN MARIDOR,75015,PARIS 15,75,8,"41,03",1,Appartement,40.0,3.0,2.285609,48.839273,"445420,00"
7700,275561,Vente,RUE,DE L ABBE GROULT,75015,PARIS 15,75,16,"36,62",2,Appartement,37.0,2.0,2.295526,48.840835,"384550,00"
7701,275562,Vente,RUE,DE L ABBE GROULT,75015,PARIS 15,75,24,"32,87",2,Appartement,35.0,2.0,2.298889,48.838091,"278000,00"
7703,275564,Vente,RUE,EDMOND ROGER,75015,PARIS 15,75,2208,"47,42",2,Appartement,48.0,2.0,2.289721,48.845457,"485000,00"
7705,275573,Vente,RUE,SARASATE,75015,PARIS 15,75,10,"92,85",1,Appartement,107.0,4.0,2.286903,48.842268,"990000,00"
7707,275578,Vente,RUE,MATHURIN REGNIER,75015,PARIS 15,75,41,"75,09",2,Appartement,77.0,3.0,2.307022,48.840807,"690000,00"
7708,275579,Vente,BD,DU MONTPARNASSE,75015,PARIS 15,75,7,"34,02",1,Appartement,34.0,2.0,2.321791,48.844372,"340000,00"
7709,275582,Vente,RUE,DES MORILLONS,75015,PARIS 15,75,4,"41,95",1,Appartement,42.0,2.0,2.299759,48.833173,"365000,00"
7710,275583,Vente,RUE,DE LA CONVENTION,75015,PARIS 15,75,11,"92,40",2,Appartement,92.0,3.0,2.278983,48.845277,"952450,00"
7711,275584,Vente,RUE,DE LOURMEL,75015,PARIS 15,75,203,"35,82",2,Appartement,42.0,2.0,2.2900810000000003,48.847863,"379600,00"
7712,275585,Vente,RUE,DURANTON,75015,PARIS 15,75,2,"69,85",2,Appartement,69.0,2.0,2.286419,48.839904,"728473,00"
7713,275587,Vente,RUE,JEANNE HACHETTE,75015,PARIS 15,75,12,"44,68",1,Appartement,42.0,3.0,2.29839,48.841172,"465000,00"
7715,275591,Vente,RUE,CLOUET,75015,PARIS 15,75,3,"12,31",1,Appartement,15.0,1.0,2.304542,48.846508,"135000,00"
7716,275594,Vente,RUE,SAINT CHRISTOPHE,75015,PARIS 15,75,6,"30,66",1,Appartement,35.0,2.0,2.27943,48.844256,"352000,00"
7718,275596,Vente,RUE,FOURCADE,75015,PARIS 15,75,11,"24,70",2,Appartement,26.0,2.0,2.297758,48.837407,"210000,00"
7721,275670,Vente,PL,DU GAL BEURET,75015,PARIS 15,75,21,"64,44",2,Appartement,64.0,4.0,2.30306,48.841672,"680000,00"
7722,275673,Vente,AV,FELIX FAURE,75015,PARIS 15,75,7,"35,37",1,Appartement,35.0,2.0,2.286767,48.84076,"380000,00"
7724,275675,Vente,RUE,BOUILLOUX LAFONT,75015,PARIS 15,75,11,"37,73",2,Appartement,40.0,2.0,2.279746,48.837032,"430000,00"
7725,275677,Vente,RUE,DE VOUILLE,75015,PARIS 15,75,126,"78,40",1,Appartement,78.0,3.0,2.307056,48.834289,"870000,00"
7726,275681,Vente,AV,FELIX FAURE,75015,PARIS 15,75,39,"27,27",1,Appartement,27.0,1.0,2.283846,48.83958300000001,"230000,00"
7727,275682,Vente,RUE,MADEMOISELLE,75015,PARIS 15,75,19,"28,69",2,Appartement,28.0,2.0,2.294475,48.84350900000001,"278218,00"
7728,275683,Vente,RUE,LECOURBE,75015,PARIS 15,75,28,"47,04",1,Appartement,50.0,3.0,2.299987,48.84190200000001,"475000,00"
7729,275688,Vente,RUE,DE VOUILLE,75015,PARIS 15,75,17,"35,64",2,Appartement,36.0,1.0,2.304425,48.835042,"302500,00"
7730,275690,Vente,RUE,LETELLIER,75015,PARIS 15,75,60,"14,16",2,Appartement,15.0,1.0,2.296094,48.84805,"137300,00"
7731,275715,Vente,RUE,D OUESSANT,75015,PARIS 15,75,19,"26,58",2,Appartement,26.0,1.0,2.298118,48.849731,"289000,00"
7732,275717,Vente,RUE,LAKANAL,75015,PARIS 15,75,14,"37,08",1,Appartement,34.0,2.0,2.295239,48.843918,"200000,00"
7733,275719,Vente,RUE,DE L EGLISE,75015,PARIS 15,75,32,"78,95",2,Appartement,79.0,3.0,2.290909,48.843002,"865000,00"
7734,275720,Vente,RUE,DU HAMEAU,75015,PARIS 15,75,19,"20,39",2,Appartement,20.0,1.0,2.287107,48.833766,"220000,00"
7737,275727,Vente,RUE,LERICHE,75015,PARIS 15,75,11,"23,72",1,Appartement,23.0,1.0,2.294494,48.835478,"230000,00"
7738,275729,Vente,RUE,MONTAUBAN,75015,PARIS 15,75,14,"72,20",2,Appartement,73.0,3.0,2.296198,48.832746,"708000,00"
7741,275735,Vente,RUE,GEORGES PITARD,75015,PARIS 15,75,178,"68,81",2,Appartement,77.0,3.0,2.310647,48.834938,"605000,00"
7742,275736,Vente,RUE,ROUELLE,75015,PARIS 15,75,120,"30,20",1,Appartement,33.0,1.0,2.288999,48.849679,"345000,00"
7743,275738,Vente,VLA,ROBERT LINDET,75015,PARIS 15,75,16,"37,25",2,Appartement,38.0,2.0,2.296334,48.833438,"337580,00"
7744,275739,Vente,RUE,FIRMIN GILLOT,75015,PARIS 15,75,7,"49,51",2,Appartement,50.0,2.0,2.290906,48.832196,"400000,00"
7745,275747,Vente,RUE,CARCEL,75015,PARIS 15,75,4,"30,36",1,Appartement,34.0,2.0,2.299537,48.840182,"271500,00"
7746,275750,Vente,RUE,BRANCION,75015,PARIS 15,75,13,"18,86",1,Appartement,29.0,3.0,2.302083,48.83042800000001,"192500,00"
7748,275752,Vente,RUE,DULAC,75015,PARIS 15,75,128,"18,34",1,Appartement,21.0,1.0,2.315532,48.843051,"200000,00"
7750,275756,Vente,AV,FELIX FAURE,75015,PARIS 15,75,105,"100,02",2,Appartement,101.0,5.0,2.280358,48.837608,"825000,00"
7752,275759,Vente,RUE,FRANCOIS MOUTHON,75015,PARIS 15,75,15,"27,21",1,Appartement,26.0,1.0,2.2918990000000004,48.838685,"290000,00"
7754,275762,Vente,RUE,SAINT CHARLES,75015,PARIS 15,75,53,"27,00",1,Appartement,27.0,1.0,2.286338,48.847326,"303000,00"
7755,275763,Vente,RUE,OLIVIER DE SERRES,75015,PARIS 15,75,4,"65,26",1,Appartement,85.0,3.0,2.295402,48.834328,"593800,00"
7756,275765,Vente,AV,FELIX FAURE,75015,PARIS 15,75,114,"51,23",1,Appartement,50.0,2.0,2.284632,48.8399,"480270,00"
7757,275767,Vente,RUE,ERNEST RENAN,75015,PARIS 15,75,24,"32,41",1,Appartement,27.0,2.0,2.3097060000000003,48.843488,"300000,00"
7758,275769,Vente,RUE,BRANCION,75015,PARIS 15,75,5,"21,41",1,Appartement,30.0,1.0,2.302803,48.831665,"183000,00"
7759,275771,Vente,RUE,DE LA CROIX NIVERT,75015,PARIS 15,75,832,"47,40",2,Appartement,48.0,3.0,2.296317,48.844292,"485000,00"
7760,275772,Vente,RUE,FIZEAU,75015,PARIS 15,75,16,"54,70",2,Appartement,54.0,2.0,2.304953,48.830056,"460000,00"
7761,275777,Vente,RUE,DE CADIX,75015,PARIS 15,75,86,"33,85",2,Appartement,35.0,2.0,2.28951,48.834008,"320000,00"
7762,275778,Vente,RUE,DE VAUGIRARD,75015,PARIS 15,75,320,"14,50",1,Appartement,15.0,1.0,2.29126,48.83472,"130000,00"
7763,275779,Vente,RUE,SAINT AMAND,75015,PARIS 15,75,10,"22,79",1,Appartement,25.0,1.0,2.308836,48.834213,"230000,00"
7766,275790,Vente,RUE,DE LANGEAC,75015,PARIS 15,75,3,"22,05",1,Appartement,20.0,1.0,2.291918,48.835866,"229000,00"
7769,275794,Vente,RUE,MADEMOISELLE,75015,PARIS 15,75,42,"37,01",2,Appartement,38.0,1.0,2.300271,48.843223,"392500,00"
7772,275801,Vente,RUE,VASCO DE GAMA,75015,PARIS 15,75,10,"92,30",4,Appartement,88.0,5.0,2.285078,48.835465,"945000,00"
7774,275817,Vente,RUE,BARGUE,75015,PARIS 15,75,6,"46,67",1,Appartement,46.0,2.0,2.309829,48.83756,"400000,00"
7775,275818,Vente,RUE,SEBASTIEN MERCIER,75015,PARIS 15,75,123,"86,20",2,Appartement,88.0,4.0,2.281123,48.843216,"813400,00"
7776,275819,Vente,RUE,DU COTENTIN,75015,PARIS 15,75,2,"57,66",1,Appartement,58.0,2.0,2.312567,48.838637,"470000,00"
7778,275829,Vente,RUE,DU THEATRE,75015,PARIS 15,75,22,"31,80",2,Appartement,32.0,1.0,2.295458,48.84601,"356000,00"
7780,275834,Vente,RUE,DE LOURMEL,75015,PARIS 15,75,152,"30,08",2,Appartement,29.0,1.0,2.287876,48.845251,"307500,00"
7784,275840,Vente,RUE,JEAN MARIDOR,75015,PARIS 15,75,9,"39,74",1,Appartement,42.0,3.0,2.287611,48.838266,"408000,00"
7785,275843,Vente,RUE,DE L ABBE GROULT,75015,PARIS 15,75,15,"38,86",1,Appartement,40.0,2.0,2.296386,48.839883,"430000,00"
7786,275845,Vente,RUE,DE LA CROIX NIVERT,75015,PARIS 15,75,13,"27,01",2,Appartement,27.0,2.0,2.2893790000000003,48.836965,"278000,00"
7788,275847,Vente,RUE,HOUDART DE LAMOTTE,75015,PARIS 15,75,7,"59,03",1,Appartement,63.0,3.0,2.287672,48.840607,"670000,00"
7789,275848,Vente,RUE,LECOURBE,75015,PARIS 15,75,195,"43,33",2,Appartement,43.0,2.0,2.284533,48.836924,"370000,00"
7790,275855,Vente,RUE,FREMICOURT,75015,PARIS 15,75,11,"23,40",2,Appartement,25.0,1.0,2.299663,48.847522,"240400,00"
7791,275869,Vente,RUE,DE L ABBE GROULT,75015,PARIS 15,75,128,"37,05",2,Appartement,38.0,2.0,2.302212,48.836051,"324072,00"
7792,275873,Vente,RUE,CASTAGNARY,75015,PARIS 15,75,24,"51,86",2,Appartement,51.0,2.0,2.309953,48.835386,"469607,00"
7793,275875,Vente,RUE,BEATRIX DUSSANE,75015,PARIS 15,75,12,"29,47",2,Appartement,30.0,2.0,2.290885,48.849923,"330000,00"
7794,275878,Vente,RUE,SAINT CHARLES,75015,PARIS 15,75,17,"13,24",1,Appartement,14.0,1.0,2.278025,48.837825,"136000,00"
7795,275886,Vente,RUE,FRANCOIS VILLON,75015,PARIS 15,75,1,"55,18",2,Appartement,50.0,1.0,2.299639,48.838297,"562000,00"
7797,275890,Vente,RUE,BRANCION,75015,PARIS 15,75,20,"17,86",1,Appartement,20.0,1.0,2.302854,48.831749,"135000,00"
7798,275895,Vente,RUE,DE LA CONVENTION,75015,PARIS 15,75,22,"39,71",2,Appartement,40.0,1.0,2.298402,48.836549,"395000,00"
7799,275896,Vente,RUE,MIZON,75015,PARIS 15,75,24,"55,60",2,Appartement,57.0,3.0,2.3149,48.841122,"530000,00"
7800,275897,Vente,RUE,DOMBASLE,75015,PARIS 15,75,30,"70,10",2,Appartement,70.0,3.0,2.298348,48.835965,"803000,00"
7801,275900,Vente,RUE,DE LA CROIX NIVERT,75015,PARIS 15,75,1,"59,29",2,Appartement,60.0,3.0,2.292691,48.841728,"423000,00"
7802,275901,Vente,RUE,LECOURBE,75015,PARIS 15,75,9,"35,12",1,Appartement,38.0,2.0,2.301203,48.842105,"400000,00"
7803,275902,Vente,RUE,JEANNE HACHETTE,75015,PARIS 15,75,11,"62,25",2,Appartement,59.0,3.0,2.298777,48.840631,"636150,00"
7805,275910,Vente,RUE,DU COMMERCE,75015,PARIS 15,75,39,"43,80",2,Appartement,45.0,2.0,2.2962,48.847506,"450000,00"
7806,275912,Vente,RUE,VICTOR GALLAND,75015,PARIS 15,75,105,"40,91",2,Appartement,49.0,3.0,2.303873,48.83014,"446705,00"
7807,275920,Vente,RUE,TIPHAINE,75015,PARIS 15,75,112,"18,39",1,Appartement,36.0,1.0,2.296692,48.848691,"255000,00"
7808,275923,Vente,RUE,DU HAMEAU,75015,PARIS 15,75,5,"36,60",2,Appartement,30.0,1.0,2.286891,48.83384,"325000,00"
7810,275928,Vente,RUE,ROBERT FLEURY,75015,PARIS 15,75,8,"36,18",1,Appartement,44.0,2.0,2.301495,48.843711,"250000,00"
7811,275930,Vente,RUE,FREMICOURT,75015,PARIS 15,75,18,"17,53",1,Appartement,20.0,1.0,2.299521,48.847501,"197000,00"
7812,275931,Vente,RUE,OLIVIER DE SERRES,75015,PARIS 15,75,1,"24,55",1,Appartement,24.0,1.0,2.29335,48.831943,"199500,00"
7814,275939,Vente,RUE,DE VAUGIRARD,75015,PARIS 15,75,25,"54,96",1,Appartement,54.0,3.0,2.310746,48.842277,"603500,00"
7818,275961,Vente,AV,DE SUFFREN,75015,PARIS 15,75,2,"48,64",2,Appartement,60.0,4.0,2.3077490000000003,48.847136,"545000,00"
7819,275962,Vente,RUE,CAMBRONNE,75015,PARIS 15,75,15,"10,48",1,Appartement,16.0,1.0,2.303101,48.842247,"116000,00"
7820,275963,Vente,RUE,ALEXANDRE CABANEL,75015,PARIS 15,75,2,"14,53",1,Appartement,18.0,1.0,2.301627,48.848596,"120000,00"
7821,275964,Vente,BD,PASTEUR,75015,PARIS 15,75,13,"55,68",2,Appartement,57.0,3.0,2.314884,48.840923,"505000,00"
7822,275970,Vente,RUE,LECOURBE,75015,PARIS 15,75,24,"39,15",2,Appartement,42.0,2.0,2.304147,48.842936,"430000,00"
7824,275972,Vente,RUE,SAINT CHARLES,75015,PARIS 15,75,315,"57,46",1,Appartement,60.0,3.0,2.281785,48.842522,"610000,00"
7825,275973,Vente,AV,DE LA PORTE DE PLAISANCE,75015,PARIS 15,75,110,"89,37",2,Appartement,90.0,4.0,2.29591,48.829226,"1011361,00"
7826,275976,Vente,RUE,MATHURIN REGNIER,75015,PARIS 15,75,53,"96,76",1,Appartement,94.0,4.0,2.307022,48.840807,"885000,00"
7828,275979,Vente,AV,EMILE ZOLA,75015,PARIS 15,75,92,"71,06",1,Appartement,71.0,4.0,2.280079,48.846152,"740000,00"
7831,275986,Vente,RUE,DE LA CROIX NIVERT,75015,PARIS 15,75,108,"29,25",1,Appartement,30.0,1.0,2.299062,48.84607000000001,"290000,00"
7832,275990,Vente,RUE,GEORGES PITARD,75015,PARIS 15,75,25,"77,58",3,Appartement,72.0,4.0,2.311191,48.835492,"630000,00"
7833,275992,Vente,RUE,D ALLERAY,75015,PARIS 15,75,223,"36,09",2,Appartement,35.0,1.0,2.304426,48.836738,"340000,00"
7837,276003,Vente,VLA,DE LA CROIX NIVERT,75015,PARIS 15,75,4,"44,82",1,Appartement,40.0,3.0,2.299845,48.846014,"450000,00"
7838,276004,Vente,RUE,CAMBRONNE,75015,PARIS 15,75,23,"47,63",1,Appartement,47.0,3.0,2.302237,48.845063,"471000,00"
7841,276011,Vente,RUE,GEORGES PITARD,75015,PARIS 15,75,4,"23,00",1,Appartement,23.0,1.0,2.311191,48.835492,"220000,00"
7843,276015,Vente,RUE,DE LA CROIX NIVERT,75015,PARIS 15,75,20,"32,50",1,Appartement,35.0,2.0,2.296466,48.844376,"385000,00"
7844,276016,Vente,RUE,LETELLIER,75015,PARIS 15,75,11,"24,12",1,Appartement,25.0,1.0,2.298919,48.84684,"260600,00"
7847,276022,Vente,RUE,NELATON,75015,PARIS 15,75,17,"49,81",2,Appartement,49.0,2.0,2.288837,48.853892,"508000,00"
7849,276032,Vente,RUE,BRANCION,75015,PARIS 15,75,13,"38,42",1,Appartement,38.0,2.0,2.304102,48.833319,"379000,00"
7853,276040,Vente,RUE,DE LOURMEL,75015,PARIS 15,75,16,"69,38",2,Appartement,69.0,3.0,2.290636,48.848804,"504000,00"
7855,276044,Vente,PL,ETIENNE PERNET,75015,PARIS 15,75,15,"87,97",1,Appartement,89.0,4.0,2.292174,48.843249,"880700,00"
7859,276058,Vente,PAS,OLIVIER DE SERRES,75015,PARIS 15,75,2,"25,83",1,Appartement,26.0,2.0,2.296509,48.835829,"252000,00"
7860,276060,Vente,RUE,DE VOUILLE,75015,PARIS 15,75,1103,"46,35",2,Appartement,52.0,2.0,2.308117,48.833654,"430000,00"
7861,276063,Vente,RUE,VARET,75015,PARIS 15,75,446,"58,53",1,Appartement,60.0,3.0,2.281795,48.8404,"510000,00"
7862,276064,Vente,RUE,EUGENE MILLON,75015,PARIS 15,75,1,"58,23",2,Appartement,58.0,4.0,2.293417,48.838139,"550000,00"
7863,276065,Vente,RUE,DES BERGERS,75015,PARIS 15,75,14,"32,46",2,Appartement,32.0,2.0,2.280227,48.84196,"365000,00"
7864,276066,Vente,RUE,DE CRONSTADT,75015,PARIS 15,75,151,"29,50",2,Appartement,29.0,1.0,2.302443,48.834725,"305000,00"
7867,276081,Vente,RUE,DU GAL BEURET,75015,PARIS 15,75,109,"39,54",2,Appartement,38.0,2.0,2.302175,48.840266,"430200,00"
7870,276087,Vente,RUE,DE VAUGIRARD,75015,PARIS 15,75,54,"54,87",1,Appartement,51.0,2.0,2.290248,48.834082,"475000,00"
7872,276089,Vente,RUE,LECOURBE,75015,PARIS 15,75,18,"79,02",1,Appartement,81.0,2.0,2.29038,48.83899,"800000,00"
7874,276093,Vente,RUE,EMERIAU,75015,PARIS 15,75,264,"45,81",1,Appartement,48.0,2.0,2.2875520000000003,48.851059,"433200,00"
7875,276098,Vente,AV,EMILE ZOLA,75015,PARIS 15,75,8,"62,74",1,Appartement,63.0,3.0,2.291281,48.846916,"595000,00"
7876,276099,Vente,RUE,LECOURBE,75015,PARIS 15,75,12,"42,77",2,Appartement,45.0,2.0,2.299769,48.841836,"425000,00"
7877,276101,Vente,RUE,DU THEATRE,75015,PARIS 15,75,38,"36,20",1,Appartement,37.0,1.0,2.288365,48.84872,"382000,00"
7879,276104,Vente,RUE,ROBERT DE FLERS,75015,PARIS 15,75,122,"97,93",2,Appartement,101.0,4.0,2.284403,48.849646,"840000,00"
7880,276105,Vente,RUE,DU THEATRE,75015,PARIS 15,75,69,"107,50",1,Appartement,108.0,5.0,2.288365,48.84872,"1232000,00"
7881,276109,Vente,RUE,DE VAUGIRARD,75015,PARIS 15,75,255,"18,52",2,Appartement,19.0,2.0,2.29126,48.83472,"170000,00"
7883,276112,Vente,RUE,DE VICHY,75015,PARIS 15,75,3,"26,14",2,Appartement,26.0,1.0,2.294424,48.833794,"240000,00"
7885,276116,Vente,RUE,EUGENE GIBEZ,75015,PARIS 15,75,13,"29,61",1,Appartement,30.0,1.0,2.295077,48.835813,"295000,00"
7887,276120,Vente,RUE,CLODION,75015,PARIS 15,75,6,"56,24",1,Appartement,57.0,3.0,2.292767,48.851371,"490000,00"
7888,276121,Vente,RUE,DES BERGERS,75015,PARIS 15,75,333,"29,56",3,Appartement,29.0,1.0,2.282674,48.844568,"290600,00"
7890,276125,Vente,RUE,BARGUE,75015,PARIS 15,75,26,"33,33",2,Appartement,40.0,2.0,2.309829,48.83756,"290000,00"
7891,276127,Vente,RUE,DU THEATRE,75015,PARIS 15,75,10,"92,77",2,Appartement,92.0,4.0,2.291789,48.847555,"1000000,00"
7893,276135,Vente,RUE,DE PRESLES,75015,PARIS 15,75,19,"66,80",1,Appartement,69.0,3.0,2.296606,48.852233,"676000,00"
7896,276141,Vente,RUE,LECOURBE,75015,PARIS 15,75,3,"66,53",1,Appartement,71.0,3.0,2.310425,48.844817,"700000,00"
7897,276142,Vente,RUE,BROWN SEQUARD,75015,PARIS 15,75,10,"61,81",2,Appartement,62.0,3.0,2.315114,48.841681,"650000,00"
7902,276154,Vente,RUE,SEBASTIEN MERCIER,75015,PARIS 15,75,5,"41,67",1,Appartement,38.0,2.0,2.278143,48.844689,"350000,00"
7904,276157,Vente,RUE,LETELLIER,75015,PARIS 15,75,34,"37,58",2,Appartement,39.0,2.0,2.296282,48.847977,"440000,00"
7905,276159,Vente,RUE,DE VOUILLE,75015,PARIS 15,75,14,"32,75",2,Appartement,30.0,2.0,2.30423,48.835097,"310000,00"
7906,276160,Vente,RUE,LEONTINE,75015,PARIS 15,75,22,"27,08",1,Appartement,32.0,1.0,2.279197,48.844033,"268000,00"
7907,276161,Vente,AV,FELIX FAURE,75015,PARIS 15,75,106,"81,80",2,Appartement,86.0,4.0,2.280358,48.837608,"865000,00"
7911,276169,Vente,RUE,DE CADIX,75015,PARIS 15,75,33,"16,02",1,Appartement,15.0,1.0,2.288904,48.834339,"169800,00"
7913,276171,Vente,RUE,CAMBRONNE,75015,PARIS 15,75,24,"12,15",1,Appartement,16.0,1.0,2.303639,48.841086,"130000,00"
7914,276172,Vente,RUE,DULAC,75015,PARIS 15,75,16,"16,25",2,Appartement,17.0,1.0,2.315436,48.843485,"162000,00"
7915,276173,Vente,RUE,DE L ABBE GROULT,75015,PARIS 15,75,24,"49,32",2,Appartement,55.0,3.0,2.296807,48.839525,"526266,00"
7917,276179,Vente,BD,LEFEBVRE,75015,PARIS 15,75,210,"29,24",1,Appartement,30.0,1.0,2.289451,48.832433,"281000,00"
7918,276184,Vente,AV,DE SUFFREN,75015,PARIS 15,75,101,"81,90",2,Appartement,90.0,3.0,2.307461,48.846808,"795000,00"
7919,276187,Vente,RUE,THEODORE DECK,75015,PARIS 15,75,23,"55,29",2,Appartement,56.0,3.0,2.289911,48.837331,"430000,00"
7920,276188,Vente,RUE,DES BERGERS,75015,PARIS 15,75,23,"32,21",2,Appartement,32.0,1.0,2.282653,48.84474,"356525,00"
7921,276189,Vente,RUE,DE LA PROCESSION,75015,PARIS 15,75,11,"18,80",1,Appartement,20.0,1.0,2.311407,48.835542,"177740,00"
7923,276192,Vente,RUE,DES CEVENNES,75015,PARIS 15,75,74,"26,19",1,Appartement,26.0,1.0,2.280266,48.84279,"254000,00"
7924,276196,Vente,RUE,DE LA ROSIERE,75015,PARIS 15,75,1,"17,53",1,Appartement,21.0,1.0,2.289342,48.844743,"140000,00"
7925,276197,Vente,RUE,VASCO DE GAMA,75015,PARIS 15,75,327,"25,19",2,Appartement,26.0,1.0,2.283888,48.836686,"225000,00"
7927,276200,Vente,RUE,SANTOS DUMONT,75015,PARIS 15,75,21,"25,02",1,Appartement,30.0,1.0,2.30388,48.832252,"280000,00"
7928,276207,Vente,RUE,DE VAUGIRARD,75015,PARIS 15,75,141,"39,11",2,Appartement,40.0,2.0,2.302432,48.839701,"430000,00"
7929,276208,Vente,RUE,DE L ABBE GROULT,75015,PARIS 15,75,15,"42,10",2,Appartement,42.0,2.0,2.295526,48.840835,"439000,00"
7931,276210,Vente,RUE,DE DANTZIG,75015,PARIS 15,75,3,"87,72",2,Appartement,89.0,4.0,2.299078,48.833709000000006,"684000,00"
7932,276211,Vente,RUE,LACORDAIRE,75015,PARIS 15,75,1138,"65,46",2,Appartement,65.0,3.0,2.28162,48.841079,"606150,00"
7933,276213,Vente,RUE,BLOMET,75015,PARIS 15,75,4,"27,00",1,Appartement,27.0,2.0,2.303971,48.84212,"270000,00"
7934,276214,Vente,RUE,BARTHELEMY,75015,PARIS 15,75,4,"52,80",1,Appartement,56.0,3.0,2.310012,48.845993,"540000,00"
7936,276216,Vente,AV,DE BRETEUIL,75015,PARIS 15,75,106,"21,16",1,Appartement,21.0,1.0,2.311943,48.845763,"224700,00"
7937,276218,Vente,RUE,D ALLERAY,75015,PARIS 15,75,142,"27,64",2,Appartement,27.0,1.0,2.30582,48.836406,"300000,00"
7941,276226,Vente,AV,FELIX FAURE,75015,PARIS 15,75,18,"37,26",1,Appartement,38.0,2.0,2.284632,48.8399,"404100,00"
7943,276229,Vente,RUE,DE L ABBE GROULT,75015,PARIS 15,75,12,"50,13",1,Appartement,50.0,3.0,2.293869,48.842589,"566400,00"
7944,276231,Vente,VLA,VIOLET,75015,PARIS 15,75,36,"54,89",8,Appartement,63.0,4.0,2.290983,48.84436,"690400,00"
7945,276232,Vente,RUE,LERICHE,75015,PARIS 15,75,28,"29,17",2,Appartement,30.0,1.0,2.294609,48.835364,"314100,00"
7946,276233,Vente,AV,EMILE ZOLA,75015,PARIS 15,75,28,"50,21",2,Appartement,49.0,3.0,2.2883,48.846566,"495000,00"
7947,276234,Vente,RUE,DE VOUILLE,75015,PARIS 15,75,10,"15,12",1,Appartement,16.0,1.0,2.306698,48.834177,"158000,00"
7948,276235,Vente,RUE,LABROUSTE,75015,PARIS 15,75,1074,"80,05",2,Appartement,81.0,3.0,2.30879,48.834967,"825600,00"
7949,276238,Vente,RUE,FALGUIERE,75015,PARIS 15,75,11,"28,43",1,Appartement,28.0,2.0,2.314722,48.842007,"272000,00"
7950,276239,Vente,RUE,LECOURBE,75015,PARIS 15,75,10,"45,03",1,Appartement,45.0,2.0,2.310135,48.844726,"456800,00"
7955,276258,Vente,RUE,DU THEATRE,75015,PARIS 15,75,137,"44,80",2,Appartement,43.0,2.0,2.288756,48.84871500000001,"306000,00"
7956,276259,Vente,RUE,DE JAVEL,75015,PARIS 15,75,182,"62,90",2,Appartement,71.0,3.0,2.280452,48.846674,"561000,00"
7958,276262,Vente,RUE,DE L EGLISE,75015,PARIS 15,75,318,"90,68",2,Appartement,91.0,4.0,2.287321,48.844536,"922000,00"
7959,276263,Vente,RUE,ARMAND MOISANT,75015,PARIS 15,75,24,"16,31",1,Appartement,20.0,2.0,2.316979,48.842705,"187000,00"
7960,276264,Vente,RUE,DES ENTREPRENEURS,75015,PARIS 15,75,37,"70,79",3,Appartement,71.0,4.0,2.292316,48.843879,"771700,00"
7961,276266,Vente,RUE,EMERIAU,75015,PARIS 15,75,25,"72,06",2,Appartement,73.0,3.0,2.284697,48.848404,"610000,00"
7962,276269,Vente,RUE,JOBBE DUVAL,75015,PARIS 15,75,15,"64,56",1,Appartement,60.0,3.0,2.2991330000000003,48.834719,"665000,00"
7965,276274,Vente,RUE,DU HAMEAU,75015,PARIS 15,75,15,"38,42",1,Appartement,39.0,2.0,2.289409,48.835532,"290000,00"
7967,276279,Vente,RUE,DE STAEL,75015,PARIS 15,75,20,"34,30",2,Appartement,45.0,2.0,2.310618,48.842952,"340000,00"
7971,276287,Vente,RUE,DE LA CROIX NIVERT,75015,PARIS 15,75,446,"70,30",2,Appartement,70.0,3.0,2.29708,48.844616,"710000,00"
7972,276288,Vente,RUE,VIOLET,75015,PARIS 15,75,43,"84,37",1,Appartement,90.0,4.0,2.2928040000000003,48.847445,"890000,00"
7973,276289,Vente,RUE,LETELLIER,75015,PARIS 15,75,11,"50,75",2,Appartement,61.0,3.0,2.296977,48.847709,"370000,00"
7974,276293,Vente,RUE,OLIVIER DE SERRES,75015,PARIS 15,75,3,"58,20",1,Appartement,58.0,3.0,2.295402,48.834328,"591200,00"
7976,276300,Vente,RUE,DES ENTREPRENEURS,75015,PARIS 15,75,28,"116,77",1,Appartement,117.0,5.0,2.287452,48.845931,"1345000,00"
7977,276301,Vente,RUE,DALOU,75015,PARIS 15,75,2,"44,10",2,Appartement,44.0,2.0,2.314378,48.84298,"469824,00"
7980,276309,Vente,BD,DE GRENELLE,75015,PARIS 15,75,46,"48,41",1,Appartement,48.0,2.0,2.299227,48.848442,"434000,00"
