index,Code service CH,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,lon,lat,code_IRIS,code_district_admin,code_district_custom,Valeur fonciere
301620,,,,,,,,1,1328,Vente,10.0,,RUE,4581,HENRI POINCARE,75020,PARIS 20,75,120,,BS,20,,38.0,"127,34",,,,,,,,,1,2.0,Appartement,,124.0,5.0,,,,2.401767,48.870022,751207808.0,78.0,Télégraphe-Pelleport Saint Fargeau,"1327000,00"
301622,,,,,,,,1,1449,Vente,23.0,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BY,34,,52.0,"37,02",66.0,,,,,,,,2,2.0,Appartement,,37.0,2.0,,,,2.384401,48.896903,751197401.0,74.0,Pont de Flandre,"319000,00"
301623,,,,,,,,1,1277,Vente,46.0,,RUE,2443,DE CRIMEE,75019,PARIS 19,75,119,,DI,19,,255.0,,256.0,,315.0,,316.0,,,,4,2.0,Appartement,,95.0,4.0,,,,2.389246,48.879881,751197515.0,75.0,Danube-Porte des Lilas,"710000,00"
301624,,,,,,,,1,1449,Vente,17.0,,RUE,8156,DU REPOS,75020,PARIS 20,75,120,,CS,56,,10.0,"41,33",167.0,,,,,,,,2,2.0,Appartement,,42.0,2.0,,,,2.390883,48.859349,751207905.0,79.0,Père Lachaise-Réunion,"400000,00"
301626,,,,,,,,1,1447,Vente,14.0,,RUE,9284,DE THIONVILLE,75019,PARIS 19,75,119,,BA,11,,1062.0,,1465.0,"64,24",,,,,,,2,2.0,Appartement,,65.0,3.0,,,,2.38192,48.888484999999996,751197313.0,73.0,Bassin de la Villette,"500000,00"
301628,,,,,,,,1,1449,Vente,1.0,,RUE,9132,DU SURMELIN,75020,PARIS 20,75,120,,BM,35,,24.0,"11,66",,,,,,,,,1,2.0,Appartement,,12.0,1.0,,,,2.401951,48.868115,751207807.0,78.0,Gambetta,"110000,00"
301630,,,,,,,,1,1381,Vente,62.0,,RUE,7504,PIXERECOURT,75020,PARIS 20,75,120,,AT,19,,3169.0,"80,16",3450.0,,,,,,,,2,2.0,Appartement,,80.0,4.0,,,,2.3962529999999997,48.873785999999996,751207816.0,78.0,Télégraphe-Pelleport Saint Fargeau,"643000,00"
301631,,,,,,,,1,1443,Vente,74.0,,RUE,2494,CURIAL,75019,PARIS 19,75,119,,BN,37,,11.0,,197.0,"73,65",,,,,,,2,2.0,Appartement,,74.0,3.0,,,,2.373939,48.894263,751197408.0,74.0,Pont de Flandre,"425000,00"
301633,,,,,,,,1,1381,Vente,27.0,,RUE,1112,DU BORREGO,75020,PARIS 20,75,120,,AW,82,,36.0,"37,80",433.0,,,,,,,,2,2.0,Appartement,,39.0,2.0,,,,2.400443,48.873127000000004,751207814.0,78.0,Télégraphe-Pelleport Saint Fargeau,"318923,00"
301635,,,,,,,,1,1431,Vente,10.0,,ALL,2788,DIANE DE POITIERS,75019,PARIS 19,75,119,,ED,18,,644.0,"69,17",745.0,,,,,,,,2,2.0,Appartement,,68.0,3.0,,,,2.378459,48.873746999999995,751197606.0,76.0,Bas Belleville,"420000,00"
301642,,,,,,,,1,1328,Vente,10.0,T,RUE,4816,JANSSEN,75019,PARIS 19,75,119,,DK,84,,60.0,"22,00",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,2.3967680000000002,48.87936,751197511.0,75.0,Danube-Porte des Lilas,"174000,00"
301645,,,,,,,,1,1445,Vente,80.0,,RUE,6039,DE LA MARE,75020,PARIS 20,75,120,,AK,77,,4.0,"31,01",40.0,,,,,,,,2,2.0,Appartement,,31.0,2.0,,,,2.389759,48.872528,751207703.0,77.0,Belleville,"206000,00"
301646,,,,,,,,1,1354,Vente,3.0,,RUE,0600,DE L AVENIR,75020,PARIS 20,75,120,,AS,159,,2.0,,3.0,,31.0,"32,75",,,,,3,2.0,Appartement,,28.0,2.0,,,,2.396112,48.871787,751207815.0,78.0,Télégraphe-Pelleport Saint Fargeau,"309130,00"
301647,,,,,,,,1,1447,Vente,138.0,,RUE,0610,D AVRON,75020,PARIS 20,75,120,,DY,49,,12.0,,5.0,"37,45",,,,,,,2,2.0,Appartement,,42.0,2.0,,,,2.40942,48.853199,751208007.0,80.0,Plaine,"297500,00"
301649,,,,,,,,1,1354,Vente,4.0,,RUE,5618,LESPAGNOL,75020,PARIS 20,75,120,,CS,49,,10.0,"31,25",,,,,,,,,1,2.0,Appartement,,30.0,2.0,,,,2.3921349999999997,48.858319,751207905.0,79.0,Père Lachaise-Réunion,"325000,00"
301652,,,,,,,,1,1381,Vente,18.0,,RUE,9839,DE LA VILLETTE,75019,PARIS 19,75,119,,EA,104,,5.0,"43,53",,,,,,,,,1,2.0,Appartement,,44.0,3.0,,,,2.38748,48.875671999999994,751197506.0,75.0,Buttes Chaumont,"416800,00"
301653,,,,,,,,1,1448,Vente,11.0,B,RUE,3417,EUGENE JUMIN,75019,PARIS 19,75,119,,CY,41,,7.0,"49,05",,,,,,,,,1,2.0,Appartement,,45.0,3.0,,,,2.3924529999999997,48.887040999999996,751197521.0,75.0,Manin-Jaurès,"465000,00"
301654,,,,,,,,1,1381,Vente,24.0,,RUE,7228,PELLEPORT,75020,PARIS 20,75,120,,BK,54,,8.0,"67,86",,,,,,,,,1,2.0,Appartement,,67.0,4.0,,,,2.4043259999999997,48.86329,751207901.0,78.0,Gambetta,"595000,00"
301655,,,,,,,,1,1448,Vente,79.0,,RUE,8503,SAINT BLAISE,75020,PARIS 20,75,120,,CZ,13,,28.0,,51.0,"57,54",,,,,,,2,2.0,Appartement,,57.0,3.0,,,,2.409602,48.856587,751208019.0,80.0,Saint Blaise,"425000,00"
301658,,,,,,,,1,1448,Vente,9.0,,RUE,1195,BOURET,75019,PARIS 19,75,119,,ES,29,,12.0,"25,11",,,,,,,,,1,2.0,Appartement,,24.0,2.0,,,,2.375539,48.88091,751197613.0,76.0,Secrétan,"225000,00"
301659,,,,,,,,1,1442,Vente,17.0,,RUE,7785,DES PRAIRIES,75020,PARIS 20,75,120,,CM,8,,14.0,"22,51",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,2.403591,48.862167,751207902.0,79.0,Saint Blaise,"224570,00"
301661,,,,,,,,1,1301,Vente,33.0,,RUE,7032,DES PANOYAUX,75020,PARIS 20,75,120,,BX,45,,78.0,"22,92",,,,,,,,,1,2.0,Appartement,,24.0,1.0,,,,2.386415,48.866603999999995,751207907.0,79.0,Amandiers,"213000,00"
301662,,,,,,,,1,1439,Vente,160.0,,RUE,0517,D AUBERVILLIERS,75019,PARIS 19,75,119,,AH,27,,3223.0,"54,56",3412.0,,,,,,,,2,2.0,Appartement,,53.0,2.0,,,,2.3702389999999998,48.893852,751197317.0,73.0,Flandre-Aubervilliers,"347000,00"
301663,,,,,,,,1,1448,Vente,73.0,,RUE,8076,REBEVAL,75019,PARIS 19,75,119,,EC,83,,15.0,"18,08",,,,,,,,,1,2.0,Appartement,,19.0,1.0,,,,2.381442,48.874576,751197604.0,76.0,Bas Belleville,"190000,00"
301664,,,,,,,,1,1328,Vente,209.0,,RUE,7904,DES PYRENEES,75020,PARIS 20,75,120,,CL,98,,232.0,,310.0,"41,72",,,,,,,2,2.0,Appartement,,44.0,2.0,,,,2.399804,48.862714000000004,751207904.0,79.0,Gambetta,"410000,00"
301665,,,,,,,,1,1277,Vente,68.0,,RUE,0415,ARCHEREAU,75019,PARIS 19,75,119,,AL,1,,2867.0,,538.0,"28,72",,,,,,,2,2.0,Appartement,,28.0,1.0,,,,2.376168,48.892897999999995,751197315.0,73.0,Flandre-Aubervilliers,"245169,00"
301667,,,,,,,,1,1328,Vente,271.0,,RUE,0833,DE BELLEVILLE,75019,PARIS 19,75,119,,DW,54,,165.0,,376.0,"97,09",,,,,,,2,2.0,Appartement,,100.0,4.0,,,,2.400169,48.875906,751197502.0,75.0,Danube-Porte des Lilas,"680000,00"
301668,,,,,,,,1,1440,Vente,143.0,,RUE,6270,DE MENILMONTANT,75020,PARIS 20,75,120,,AS,149,,34.0,"30,79",39.0,,,,,,,,2,2.0,Appartement,,30.0,1.0,,,,2.396794,48.870267999999996,751207815.0,78.0,Télégraphe-Pelleport Saint Fargeau,"340000,00"
301669,,,,,,,,1,1447,Vente,23.0,,RUE,2153,CLOVIS HUGUES,75019,PARIS 19,75,119,,AV,40,,1.0,"18,49",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,2.374191,48.882515000000005,751197301.0,73.0,Secrétan,"155000,00"
301671,,,,,,,,1,1301,Vente,5.0,,RUE,9029,SORBIER,75020,PARIS 20,75,120,,BW,79,,16.0,"28,33",,,,,,,,,1,2.0,Appartement,,30.0,1.0,,,,2.390185,48.868356,751207911.0,79.0,Gambetta,"340000,00"
301673,,,,,,,,1,1276,Vente,100.0,,RUE,0833,DE BELLEVILLE,75020,PARIS 20,75,120,,AD,6,,7.0,"29,92",,,,,,,,,1,2.0,Appartement,,30.0,2.0,,,,2.386228,48.874288,751207712.0,77.0,Buttes Chaumont,"180000,00"
301674,,,,,,,,1,1328,Vente,30.0,,PAS,3934,GAMBETTA,75020,PARIS 20,75,120,,AW,74,,1013.0,"51,16",1087.0,,,,,,,,2,2.0,Appartement,,54.0,2.0,,,,2.401442,48.873126,751207812.0,78.0,Télégraphe-Pelleport Saint Fargeau,"425000,00"
301676,,,,,,,,1,1440,Vente,87.0,,RUE,9802,DES VIGNOLES,75020,PARIS 20,75,120,,CW,55,,11.0,"27,39",,,,,,,,,1,2.0,Appartement,,26.0,2.0,,,,2.402446,48.856085,751208017.0,80.0,Père Lachaise-Réunion,"208000,00"
301677,,,,,,,,1,1446,Vente,44.0,,RUE,6039,DE LA MARE,75020,PARIS 20,75,120,,AP,11,,26.0,,6.0,"28,18",,,,,,,2,2.0,Appartement,,29.0,2.0,,,,2.390054,48.87122,751207703.0,77.0,Belleville,"258000,00"
301679,,,,,,,,1,1354,Vente,69.0,,RUE,0833,DE BELLEVILLE,75019,PARIS 19,75,119,,EC,92,,6.0,"28,15",,,,,,,,,1,2.0,Appartement,,25.0,2.0,,,,2.382784,48.873502,751197605.0,76.0,Bas Belleville,"265000,00"
301681,,,,,,,,1,1301,Vente,10.0,,RUE,5035,DU JOURDAIN,75020,PARIS 20,75,120,,AE,4,,57.0,,66.0,"62,95",,,,,,,2,2.0,Appartement,,64.0,3.0,,,,2.38963,48.875096,751207712.0,77.0,Télégraphe-Pelleport Saint Fargeau,"665400,00"
301683,,,,,,,,1,1507,Vente,27.0,,RUE,0358,DES ANNELETS,75019,PARIS 19,75,119,,DZ,43,,2.0,"33,84",41.0,,,,,,,,2,2.0,Appartement,,34.0,1.0,,,,2.389573,48.878507,751197507.0,75.0,Buttes Chaumont,"325000,00"
301684,,,,,,,,1,1458,Vente,12.0,,RUE,7199,DES PAVILLONS,75020,PARIS 20,75,120,,AS,262,,115.0,"109,75",146.0,,,,,,,,2,2.0,Appartement,,109.0,4.0,,,,2.396773,48.872658,751207816.0,78.0,Télégraphe-Pelleport Saint Fargeau,"850000,00"
301685,,,,,,,,1,1328,Vente,4.0,,RUE,3011,DUPONT DE L EURE,75020,PARIS 20,75,120,,CD,80,,12.0,"48,26",,,,,,,,,1,2.0,Appartement,,55.0,3.0,,,,2.400462,48.867854,751207914.0,79.0,Gambetta,"460000,00"
301687,,,,,,,,1,1445,Vente,33.0,,RUE,6270,DE MENILMONTANT,75020,PARIS 20,75,120,,AN,27,,34.0,"9,30",,,,,,,,,1,2.0,Appartement,,11.0,1.0,,,,2.385248,48.867664000000005,751207706.0,77.0,Belleville,"95000,00"
301690,,,,,,,,1,1277,Vente,106.0,,RUE,6236,DE MEAUX,75019,PARIS 19,75,119,,EN,12,,13.0,,28.0,"52,05",,,,,,,2,2.0,Appartement,,57.0,3.0,,,,2.381136,48.885363,751197615.0,76.0,Manin-Jaurès,"515000,00"
301691,,,,,,,,1,1277,Vente,12.0,,RUE,1127,BOTZARIS,75019,PARIS 19,75,119,,EH,8,,6.0,"36,05",,,,,,,,,1,2.0,Appartement,,36.0,2.0,,,,2.381446,48.876363,751197603.0,76.0,Buttes Chaumont,"330000,00"
301692,,,,,,,,1,1447,Vente,40.0,,RUE,5134,DE LA JUSTICE,75020,PARIS 20,75,120,,BN,47,,231.0,,300.0,"41,87",,,,,,,2,2.0,Appartement,,42.0,2.0,,,,2.408179,48.868835,751207805.0,78.0,Gambetta,"324000,00"
301693,,,,,,,,1,1447,Vente,10.0,,RUE,3455,EURYALE DEHAYNIN,75019,PARIS 19,75,119,,AX,1,,20.0,,21.0,"62,15",,,,,,,2,2.0,Appartement,,62.0,4.0,,,,2.3785119999999997,48.885672,751197304.0,73.0,Bassin de la Villette,"690000,00"
301694,,,,,,,,1,1436,Vente,1.0,,RUE,2135,DU CLOS,75020,PARIS 20,75,120,,CY,92,,19.0,"56,49",31.0,,,,,,,,2,2.0,Appartement,,53.0,4.0,,,,2.405916,48.856449,751208018.0,80.0,Saint Blaise,"300000,00"
301695,,,,,,,,1,1443,Vente,67.0,,RUE,6958,DES ORTEAUX,75020,PARIS 20,75,120,,CY,15,,105.0,"38,50",,,,,,,,,1,2.0,Appartement,,38.0,2.0,,,,2.404162,48.856375,751208017.0,80.0,Père Lachaise-Réunion,"317550,00"
301700,,,,,,,,1,1381,Vente,162.0,,RUE,0626,DE BAGNOLET,75020,PARIS 20,75,120,,DC,17,,5.0,"24,60",,,,,,,,,1,2.0,Appartement,,25.0,1.0,,,,2.407251,48.863085,751208022.0,80.0,Saint Blaise,"220000,00"
301703,,,,,,,,1,1381,Vente,134.0,,AV,3933,GAMBETTA,75020,PARIS 20,75,120,,AX,21,,157.0,,362.0,"69,31",,,,,,,2,2.0,Appartement,,71.0,3.0,,,,2.405174,48.873301,751207809.0,78.0,Télégraphe-Pelleport Saint Fargeau,"505000,00"
301704,,,,,,,,1,1354,Vente,19.0,,RUE,0833,DE BELLEVILLE,75019,PARIS 19,75,119,,ED,20,,228.0,,74.0,"64,45",,,,,,,2,2.0,Appartement,,64.0,3.0,,,,2.3787439999999997,48.872735,751197606.0,76.0,Bas Belleville,"609250,00"
301705,,,,,,,,1,1446,Vente,37.0,,RUE,9132,DU SURMELIN,75020,PARIS 20,75,120,,BR,23,,118.0,,218.0,"49,60",,,,,,,2,2.0,Appartement,,49.0,2.0,,,,2.405139,48.869131,751207807.0,78.0,Gambetta,"432100,00"
301706,,,,,,,,1,1445,Vente,28.0,,AV,8978,SIMON BOLIVAR,75019,PARIS 19,75,119,,EC,34,,642.0,"52,18",643.0,,,,,,,,2,2.0,Appartement,,52.0,2.0,,,,2.383134,48.874728000000005,751197604.0,76.0,Bas Belleville,"460000,00"
301707,,,,,,,,1,1277,Vente,14.0,,RUE,3293,DES ENVIERGES,75020,PARIS 20,75,120,,AC,119,,17.0,"12,00",,,,,,,,,1,2.0,Appartement,,14.0,1.0,,,,2.386501,48.871734000000004,751207704.0,77.0,Belleville,"120000,00"
301708,,,,,,,,1,1446,Vente,25.0,,RUE,0987,BISSON,75020,PARIS 20,75,120,,AM,27,,81.0,"17,15",,,,,,,,,1,2.0,Appartement,,17.0,1.0,,,,2.381023,48.870799,751207708.0,77.0,Belleville,"180000,00"
301709,,,,,,,,1,1443,Vente,37.0,,RUE,3293,DES ENVIERGES,75020,PARIS 20,75,120,,AC,57,,7.0,"16,45",,,,,,,,,1,2.0,Appartement,,18.0,1.0,,,,2.388643,48.872624,751207711.0,77.0,Belleville,"141000,00"
301710,,,,,,,,1,1301,Vente,21.0,,RUE,2391,DE LA CR DES NOUES,75020,PARIS 20,75,120,,CI,67,,5.0,"48,85",,,,,,,,,1,2.0,Appartement,,45.0,3.0,,,,2.402021,48.864195,751207901.0,79.0,Gambetta,"459286,00"
301711,,,,,,,,1,1445,Vente,16.0,,RUE,5017,JOSEPH KOSMA,75019,PARIS 19,75,119,,BB,36,,189.0,,8.0,"44,83",,,,,,,2,2.0,Appartement,,44.0,2.0,,,,2.387035,48.889818,751197402.0,74.0,Bassin de la Villette,"360000,00"
301712,,,,,,,,1,1449,Vente,78.0,,RUE,6039,DE LA MARE,75020,PARIS 20,75,120,,AK,78,,10.0,"47,27",11.0,,24.0,,49.0,,,,4,2.0,Appartement,,52.0,2.0,,,,2.3898080000000004,48.872398,751207703.0,77.0,Belleville,"525140,00"
301713,,,,,,,,1,1458,Vente,3.0,,RUE,1640,DES CENDRIERS,75020,PARIS 20,75,120,,BX,102,,8.0,"17,56",,,,,,,,,1,2.0,Appartement,,17.0,1.0,,,,2.3855299999999997,48.865307,751207906.0,79.0,Amandiers,"169000,00"
301714,,,,,,,,1,1436,Vente,28.0,,RUE,5976,MANIN,75019,PARIS 19,75,119,,DE,5,,34.0,,9.0,"30,61",,,,,,,2,2.0,Appartement,,31.0,2.0,,,,2.3888380000000002,48.883286,751197516.0,75.0,Danube-Porte des Lilas,"240000,00"
301715,,,,,,,,1,1446,Vente,12.0,,RUE,9888,VITRUVE,75020,PARIS 20,75,120,,CW,56,,35.0,,8.0,"36,48",,,,,,,2,2.0,Appartement,,38.0,2.0,,,,2.402155,48.856421999999995,751208017.0,80.0,Père Lachaise-Réunion,"365000,00"
301716,,,,,,,,1,1301,Vente,58.0,,RUE,6236,DE MEAUX,75019,PARIS 19,75,119,,ES,10,,13.0,"53,52",,,,,,,,,1,2.0,Appartement,,54.0,3.0,,,,2.374466,48.882093,751197613.0,76.0,Secrétan,"522000,00"
301717,,,,,,,,1,1482,Vente,88.0,,QUAI,5732,DE LA LOIRE,75019,PARIS 19,75,119,,AY,7,,57.0,"14,06",,,,,,,,,1,2.0,Appartement,,13.0,1.0,,,,2.378922,48.887325,751197304.0,73.0,Bassin de la Villette,"122500,00"
301718,,,,,,,,1,1381,Vente,14.0,,RUE,2391,DE LA CR DES NOUES,75020,PARIS 20,75,120,,CI,91,,2.0,,92.0,"67,08",,,,,,,2,2.0,Appartement,,58.0,3.0,,,,2.4022740000000002,48.864247999999996,751207901.0,79.0,Gambetta,"655000,00"
301722,,,,,,,,1,1449,Vente,7.0,,RUE,3625,FESSART,75019,PARIS 19,75,119,,EA,107,,1026.0,"81,68",1082.0,,,,,,,,2,2.0,Appartement,,75.0,4.0,,,,2.388226,48.876106,751197506.0,75.0,Buttes Chaumont,"640000,00"
301725,,,,,,,,1,1448,Vente,9.0,,RUE,5435,LE BUA,75020,PARIS 20,75,120,,BL,12,,110.0,,50.0,"73,60",,,,,,,2,2.0,Appartement,,75.0,4.0,,,,2.403449,48.866673999999996,751207806.0,78.0,Gambetta,"582450,00"
301728,,,,,,,,1,1277,Vente,14.0,,RUE,2010,DE LA CHINE,75020,PARIS 20,75,120,,CD,101,,32.0,"32,68",,,,,,,,,1,2.0,Appartement,,33.0,2.0,,,,2.399051,48.8674,751207914.0,79.0,Gambetta,"270038,00"
301729,,,,,,,,1,1301,Vente,14.0,,RUE,2010,DE LA CHINE,75020,PARIS 20,75,120,,CD,101,,7.0,"23,30",,,,,,,,,1,2.0,Appartement,,27.0,2.0,,,,2.399051,48.8674,751207914.0,79.0,Gambetta,"210000,00"
301730,,,,,,,,1,1277,Vente,3.0,,VLA,3051,DURY VASSELON,75020,PARIS 20,75,120,,AZ,90,,645.0,"45,09",710.0,,715.0,,,,,,3,2.0,Appartement,,46.0,2.0,,,,2.403891,48.875828000000006,751207810.0,78.0,Télégraphe-Pelleport Saint Fargeau,"334900,00"
301731,,,,,,,,1,1449,Vente,36.0,,RUE,6170,MATHIS,75019,PARIS 19,75,119,,AI,37,,30.0,,31.0,,32.0,,9.0,,,,4,2.0,Appartement,,53.0,3.0,,,,2.373416,48.891239,751197316.0,73.0,Flandre-Aubervilliers,"440000,00"
301734,,,,,,,,1,1445,Vente,50.0,,AV,4903,JEAN JAURES,75019,PARIS 19,75,119,,AV,56,,23.0,,37.0,"36,30",,,,,,,2,2.0,Appartement,,33.0,1.0,,,,2.374722,48.883789,751197302.0,73.0,Secrétan,"351000,00"
301736,,,,,,,,1,1457,Vente,41.0,,RUE,1625,CAVENDISH,75019,PARIS 19,75,119,,EO,37,,22.0,"30,71",,,,,,,,,1,2.0,Appartement,,30.0,2.0,,,,2.3788810000000002,48.884236,751197614.0,76.0,Secrétan,"277000,00"
301737,,,,,,,,1,1449,Vente,12.0,,RUE,0817,BELGRAND,75020,PARIS 20,75,120,,CK,5,,109.0,"76,37",,,,,,,,,1,2.0,Appartement,,70.0,2.0,,,,2.400673,48.86472,751207901.0,79.0,Gambetta,"773000,00"
301738,,,,,,,,1,1354,Vente,50.0,,RUE,6924,ORFILA,75020,PARIS 20,75,120,,CE,89,,14.0,"54,74",,,,,,,,,1,2.0,Appartement,,54.0,3.0,,,,2.396832,48.866463,751207913.0,79.0,Gambetta,"516430,00"
301740,,,,,,,,1,1482,Vente,28.0,,AV,8978,SIMON BOLIVAR,75019,PARIS 19,75,119,,EC,34,,609.0,"89,64",610.0,,,,,,,,2,2.0,Appartement,,90.0,4.0,,,,2.383134,48.874728000000005,751197604.0,76.0,Bas Belleville,"790000,00"
301741,,,,,,,,1,1328,Vente,11.0,,RUE,5266,DE LAGNY,75020,PARIS 20,75,120,,DV,12,,252.0,,74.0,"54,69",,,,,,,2,2.0,Appartement,,55.0,3.0,,,,2.400777,48.848948,751208004.0,80.0,Plaine,"460000,00"
301746,,,,,,,,1,1449,Vente,25.0,,RUE,2135,DU CLOS,75020,PARIS 20,75,120,,CY,81,,20.0,,64.0,,,,,,,,2,2.0,Appartement,,29.0,2.0,,,,2.407029,48.857369,751208018.0,80.0,Saint Blaise,"250000,00"
301748,,,,,,,,1,1354,Vente,39.0,,RUE,8603,SAINT FARGEAU,75020,PARIS 20,75,120,,AW,24,,1134.0,"20,42",470.0,,,,,,,,2,2.0,Appartement,,21.0,1.0,,,,2.403219,48.871769,751207812.0,78.0,Télégraphe-Pelleport Saint Fargeau,"194800,00"
301749,,,,,,,,1,1381,Vente,37.0,,AV,3933,GAMBETTA,75020,PARIS 20,75,120,,CA,71,,31.0,,6.0,"81,25",,,,,,,2,2.0,Appartement,,80.0,4.0,,,,2.3928689999999997,48.864359,751207909.0,79.0,Amandiers,"877357,00"
301750,,,,,,,,1,1301,Vente,44.0,,RUE,0833,DE BELLEVILLE,75020,PARIS 20,75,120,,AA,86,,21.0,"32,84",,,,,,,,,1,2.0,Appartement,,34.0,2.0,,,,2.3811080000000002,48.873034999999994,751207710.0,77.0,Belleville,"305000,00"
301753,,,,,,,,1,1301,Vente,77.0,,RUE,4502,D HAUTPOUL,75019,PARIS 19,75,119,,CT,14,,17.0,,5.0,"33,01",,,,,,,2,2.0,Appartement,,35.0,2.0,,,,2.386412,48.886554,751197524.0,75.0,Manin-Jaurès,"230000,00"
301754,,,,,,,,1,1354,Vente,2.0,,RUE,8463,SADI LECOINTE,75019,PARIS 19,75,119,,ET,57,,144.0,"70,85",234.0,,,,,,,,2,2.0,Appartement,,71.0,3.0,,,,2.373189,48.880646,751197611.0,76.0,Secrétan,"484500,00"
301757,,,,,,,,1,1381,Vente,33.0,,CRS,9850,DE VINCENNES,75020,PARIS 20,75,120,,DV,51,,38.0,,7.0,"72,21",,,,,,,2,2.0,Appartement,,73.0,3.0,,,,2.402231,48.848213,751208003.0,80.0,Plaine,"622000,00"
301758,,,,,,,,1,1458,Vente,78.0,,RUE,7904,DES PYRENEES,75020,PARIS 20,75,120,,DN,24,,31.0,"53,21",39.0,,,,,,,,2,2.0,Appartement,,57.0,2.0,,,,2.405818,48.85418,751208012.0,80.0,Saint Blaise,"534900,00"
301759,,,,,,,,1,1448,Vente,94.0,,RUE,1398,DE BUZENVAL,75020,PARIS 20,75,120,,DR,37,,144.0,,259.0,"30,49",,,,,,,2,2.0,Appartement,,29.0,1.0,,,,2.39984,48.854231,751208015.0,80.0,Père Lachaise-Réunion,"270000,00"
301761,,,,,,,,1,1482,Vente,17.0,,RUE,5755,DE LORRAINE,75019,PARIS 19,75,119,,CT,3,,111.0,,13.0,"40,25",,,,,,,2,2.0,Appartement,,43.0,2.0,,,,2.383348,48.885571,751197524.0,75.0,Manin-Jaurès,"320000,00"
301762,,,,,,,,1,1449,Vente,78.0,,AV,8896,SECRETAN,75019,PARIS 19,75,119,,ER,28,,58.0,"59,19",,,,,,,,,1,2.0,Appartement,,60.0,3.0,,,,2.377269,48.879332,751197612.0,76.0,Secrétan,"550000,00"
301763,,,,,,,,1,1277,Vente,28.0,,RUE,3725,DE FONTARABIE,75020,PARIS 20,75,120,,CW,44,,1244.0,,235.0,"28,25",,,,,,,2,2.0,Appartement,,30.0,1.0,,,,2.402172,48.857473999999996,751208024.0,80.0,Père Lachaise-Réunion,"260000,00"
301765,,,,,,,,1,1482,Vente,5.0,,RUE,6503,DES MONTIBOEUFS,75020,PARIS 20,75,120,,BL,52,,52.0,"21,55",,,,,,,,,1,2.0,Appartement,,23.0,1.0,,,,2.405512,48.866258,751207806.0,78.0,Gambetta,"210000,00"
301767,,,,,,,,1,1482,Vente,5.0,,RUE,6503,DES MONTIBOEUFS,75020,PARIS 20,75,120,,BL,52,,73.0,,,,,,,,,,1,2.0,Appartement,,23.0,1.0,,,,2.405512,48.866258,751207806.0,78.0,Gambetta,"210000,00"
301768,,,,,,,,1,1482,Vente,16.0,,RUE,8386,DE ROUEN,75019,PARIS 19,75,119,,AO,30,,10.0,,58.0,"50,90",,,,,,,2,2.0,Appartement,,50.0,3.0,,,,2.373891,48.887811,751197305.0,73.0,Bassin de la Villette,"450000,00"
301770,,,,,,,,1,1448,Vente,78.0,,RUE,8503,SAINT BLAISE,75020,PARIS 20,75,120,,CZ,12,,15.0,"56,03",46.0,,,,,,,,2,2.0,Appartement,,55.0,3.0,,,,2.408964,48.856746,751208011.0,80.0,Saint Blaise,"418460,00"
301771,,,,,,,,1,1464,Vente,65.0,,RUE,6236,DE MEAUX,75019,PARIS 19,75,119,,AV,12,,13.0,"66,32",,,,,,,,,1,2.0,Appartement,,68.0,3.0,,,,2.374246,48.88214,751197301.0,73.0,Secrétan,"647000,00"
301773,,,,,,,,1,1446,Vente,337.0,,RUE,0833,DE BELLEVILLE,75019,PARIS 19,75,119,,DT,50,,12.0,"69,70",,,,,,,,,1,2.0,Appartement,,69.0,3.0,,,,2.405002,48.876788,751197501.0,75.0,Danube-Porte des Lilas,"581100,00"
301774,,,,,,,,1,1462,Vente,58.0,B,RUE,4510,HAXO,75020,PARIS 20,75,120,,AX,5,,28.0,"16,31",74.0,,75.0,,78.0,,,,4,2.0,Appartement,,17.0,1.0,,,,2.40416,48.872457,751207811.0,78.0,Télégraphe-Pelleport Saint Fargeau,"150000,00"
301776,,,,,,,,1,1430,Vente,59.0,,RUE,2010,DE LA CHINE,75020,PARIS 20,75,120,,BV,114,,28.0,,44.0,"38,59",,,,,,,2,2.0,Appartement,,36.0,2.0,,,,2.3959200000000003,48.869861,751207915.0,79.0,Télégraphe-Pelleport Saint Fargeau,"331000,00"
301801,,,,,,,,1,1354,Vente,78.0,,RUE,6924,ORFILA,75020,PARIS 20,75,120,,CE,3,,117.0,"90,70",377.0,,,,,,,,2,2.0,Appartement,,88.0,3.0,,,,2.398478,48.867207,751207914.0,79.0,Gambetta,"935000,00"
